stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type,super_classe,stac_browser_link
CAPELLA_C09_SP_SLC_HH_20231001045709_20231001045739,8ac4e870-ad6c-4e40-86c2-e875183606b3,2023-10-01T04:57:24.519236Z,2023-10-01T04:57:22.899314Z,2023-10-01T04:57:26.139159Z,118.77071169,-23.18427305,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,40.7,217.5,0.0,,36.6,0.27,0.44,0.41,0.37,0.41,5014.78053307638,5119.662132902312,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-10/capella-open-data-2023-10-01/CAPELLA_C09_SP_SLC_HH_20231001045709_20231001045739/CAPELLA_C09_SP_SLC_HH_20231001045709_20231001045739.json
CAPELLA_C14_SP_SLC_HH_20240607024429_20240607024457,00f7d72a-eff1-403f-8df9-528d0de22c24,2024-06-07T02:44:43.724721Z,2024-06-07T02:44:29.603952Z,2024-06-07T02:44:57.845491Z,-155.286634195,19.40479949,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,left,35.9,133.3,0.0,,32.4,0.32,0.05,0.54,0.5,0.05,5010.1671087013965,5000.146243158628,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-07/CAPELLA_C14_SP_SLC_HH_20240607024429_20240607024457/CAPELLA_C14_SP_SLC_HH_20240607024429_20240607024457.json
CAPELLA_C13_SP_GEO_HH_20250212100932_20250212100942,2d96f382-7424-4334-857e-aef17418dd4e,2025-02-12T10:09:37.011714Z,2025-02-12T10:09:32.235865Z,2025-02-12T10:09:41.787563Z,-121.870451935,37.31896095,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.8,-0.1,,33.0,0.32,0.56,0.53,0.34,0.34,5010.764459363638,8190.023207182425,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-12/CAPELLA_C13_SP_GEO_HH_20250212100932_20250212100942/CAPELLA_C13_SP_GEO_HH_20250212100932_20250212100942.json
CAPELLA_C13_SP_GEO_HH_20250227081220_20250227081259,5dbcde59-0c5d-414a-aaf8-164bdaf72a85,2025-02-27T08:12:40.500022Z,2025-02-27T08:12:21.101268Z,2025-02-27T08:12:59.898777Z,-155.28626488999998,19.421418575,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,56.2,49.5,0.0,,49.3,0.32,0.56,0.38,0.24,0.24,4980.472567478022,10051.192809083826,1,9,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-27/CAPELLA_C13_SP_GEO_HH_20250227081220_20250227081259/CAPELLA_C13_SP_GEO_HH_20250227081220_20250227081259.json
CAPELLA_C13_SP_GEO_HH_20250424020333_20250424020342,1c48ef56-42b7-4b9c-aaab-03d8d864c145,2025-04-24T02:03:38.164842Z,2025-04-24T02:03:33.433610Z,2025-04-24T02:03:42.896075Z,-118.07290679,34.83300221499999,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,319.0,-0.1,0.0,33.5,0.32,0.56,0.52,0.34,0.34,5010.94808453503,10013.594570565989,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-24/CAPELLA_C13_SP_GEO_HH_20250424020333_20250424020342/CAPELLA_C13_SP_GEO_HH_20250424020333_20250424020342.json
CAPELLA_C13_SP_GEO_HH_20250125194840_20250125194918,2762d586-430e-4ff9-a891-774d507826cc,2025-01-25T19:48:59.491346Z,2025-01-25T19:48:40.235830Z,2025-01-25T19:49:18.746863Z,-155.28625625,19.421423605,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.9,-0.1,,49.1,0.32,0.56,0.38,0.25,0.25,4981.680386534639,10089.432539027304,1,9,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_GEO_HH_20250125194840_20250125194918/CAPELLA_C13_SP_GEO_HH_20250125194840_20250125194918.json
CAPELLA_C13_SP_GEO_HH_20250316114933_20250316115012,0622376f-ee2b-40a0-a077-162eb8285357,2025-03-16T11:49:53.453126Z,2025-03-16T11:49:34.028373Z,2025-03-16T11:50:12.877880Z,147.29319917,-42.986291895,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,left,54.6,202.1,0.1,,48.0,0.32,0.56,0.39,0.25,0.25,4952.386381193316,5150.108853098533,1,9,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-16/CAPELLA_C13_SP_GEO_HH_20250316114933_20250316115012/CAPELLA_C13_SP_GEO_HH_20250316114933_20250316115012.json
CAPELLA_C13_SP_SLC_HH_20250307202710_20250307202722,fba0eee9-75d1-4e1c-a55c-b136cc3398c8,2025-03-07T20:27:16.720837Z,2025-03-07T20:27:10.536131Z,2025-03-07T20:27:22.905544Z,-155.283143185,19.394590925000003,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,54.1,310.2,0.0,,47.7,0.22,0.15,0.28,0.26,0.14,5010.496609520695,4999.811197929921,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-07/CAPELLA_C13_SP_SLC_HH_20250307202710_20250307202722/CAPELLA_C13_SP_SLC_HH_20250307202710_20250307202722.json
CAPELLA_C13_SP_SLC_HH_20251103053430_20251103053442,20c939f3-53bd-41a9-8f63-48d33b3ee9af,2025-11-03T05:34:36.248631Z,2025-11-03T05:34:34.267764Z,2025-11-03T05:34:38.229498Z,-155.286168545,19.420575635,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0.0,0.0,46.1,0.22,0.44,0.28,0.26,0.41,5042.702916060247,10050.292118219248,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-11/capella-open-data-2025-11-03/CAPELLA_C13_SP_SLC_HH_20251103053430_20251103053442/CAPELLA_C13_SP_SLC_HH_20251103053430_20251103053442.json
CAPELLA_C13_SP_SLC_HH_20251030164154_20251030164207,f5bb05fa-ff6b-4a01-9a0d-e8b56367d472,2025-10-30T16:42:01.191577Z,2025-10-30T16:41:59.062069Z,2025-10-30T16:42:03.321086Z,-155.286305045,19.42146576,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0.0,0.0,49.1,0.22,0.44,0.27,0.25,0.41,4981.372100431132,10197.498523777384,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-30/CAPELLA_C13_SP_SLC_HH_20251030164154_20251030164207/CAPELLA_C13_SP_SLC_HH_20251030164154_20251030164207.json
CAPELLA_C13_SP_SLC_HH_20250430064438_20250430064447,65385f4f-e416-4621-9ec3-7d7cb4825d0c,2025-04-30T06:44:42.843042Z,2025-04-30T06:44:41.251981Z,2025-04-30T06:44:44.434103Z,-121.87047979,37.318881435,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,39.0,0.0,-0.1,33.0,0.22,0.44,0.37,0.34,0.41,5010.72799852923,8170.1626559011775,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-30/CAPELLA_C13_SP_SLC_HH_20250430064438_20250430064447/CAPELLA_C13_SP_SLC_HH_20250430064438_20250430064447.json
CAPELLA_C14_SP_SLC_HH_20240717114122_20240717114151,588c38c1-a1f4-41c2-9e73-4a301bd1b0f0,2024-07-17T11:41:35.943410Z,2024-07-17T11:41:21.110317Z,2024-07-17T11:41:50.776503Z,-121.515712975,39.534397985,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,right,39.3,344.7,0.0,,35.4,0.32,0.05,0.5,0.47,0.05,5010.439023444876,4999.667754453312,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-17/CAPELLA_C14_SP_SLC_HH_20240717114122_20240717114151/CAPELLA_C14_SP_SLC_HH_20240717114122_20240717114151.json
CAPELLA_C13_SP_GEO_VV_20250820092405_20250820092446,10238de2-f942-42ff-a4ce-827e5f3e5cc2,2025-08-20T09:24:26.017706Z,2025-08-20T09:24:05.342339Z,2025-08-20T09:24:46.693074Z,-155.28253975,19.40847961,capella-13,capella,spotlight,X,9.6,VV,ascending,GEO,right,54.1,310.1,0.0,0.0,47.7,0.32,0.28,0.39,0.2,0.2,4987.528615913394,5006.534198916805,1,5,53,spotlight_ultra,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-08/capella-open-data-2025-08-20/CAPELLA_C13_SP_GEO_VV_20250820092405_20250820092446/CAPELLA_C13_SP_GEO_VV_20250820092405_20250820092446.json
CAPELLA_C13_SP_SLC_HH_20250117125429_20250117125441,78247602-15b8-4f16-9773-33d07eb335f8,2025-01-17T12:54:35.835393Z,2025-01-17T12:54:29.878663Z,2025-01-17T12:54:41.792123Z,-155.28691502499998,19.421082,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,123.8,0.0,,46.1,0.22,0.15,0.28,0.27,0.14,5021.354997293691,9999.690376055643,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-17/CAPELLA_C13_SP_SLC_HH_20250117125429_20250117125441/CAPELLA_C13_SP_SLC_HH_20250117125429_20250117125441.json
CAPELLA_C13_SP_GEO_HH_20250616171209_20250616171222,32c1f10f-a9b0-43bf-924f-4d8b1a392657,2025-06-16T17:12:16.129904Z,2025-06-16T17:12:09.751513Z,2025-06-16T17:12:22.508296Z,-155.28625626000002,19.421424105,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.702869796737,10090.722711264829,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-06/capella-open-data-2025-06-16/CAPELLA_C13_SP_GEO_HH_20250616171209_20250616171222/CAPELLA_C13_SP_GEO_HH_20250616171209_20250616171222.json
CAPELLA_C14_SP_SLC_HH_20240707175420_20240707175430,361cab15-c1b9-41bc-a87a-7683fb33e6c7,2024-07-07T17:54:25.454523Z,2024-07-07T17:54:20.374943Z,2024-07-07T17:54:30.534104Z,118.77106146,-23.18293453,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,right,42.1,314.3,0.0,,37.8,0.27,0.15,0.4,0.38,0.14,5011.734949939625,4999.3306588998,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-07/CAPELLA_C14_SP_SLC_HH_20240707175420_20240707175430/CAPELLA_C14_SP_SLC_HH_20240707175420_20240707175430.json
CAPELLA_C13_SP_SLC_HH_20250306144636_20250306144707,eb19b018-9fe6-4d4b-9291-2d2315d7d729,2025-03-06T14:46:51.480417Z,2025-03-06T14:46:49.790401Z,2025-03-06T14:46:53.170434Z,147.293118455,-42.986388805,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,39.6,208.8,0.0,0.1,35.5,0.22,0.44,0.35,0.32,0.41,4998.718234748294,5153.792159465534,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-06/CAPELLA_C13_SP_SLC_HH_20250306144636_20250306144707/CAPELLA_C13_SP_SLC_HH_20250306144636_20250306144707.json
CAPELLA_C13_SP_SLC_HH_20241115105949_20241115105959,ea4cce29-1108-4e64-9643-25f38060b958,2024-11-15T10:59:54.626733Z,2024-11-15T10:59:49.819431Z,2024-11-15T10:59:59.434035Z,-118.07251468,34.832749934999995,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.9,0.1,,33.6,0.22,0.15,0.37,0.34,0.14,5020.275657858516,9999.78942782602,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-11/capella-open-data-2024-11-15/CAPELLA_C13_SP_SLC_HH_20241115105949_20241115105959/CAPELLA_C13_SP_SLC_HH_20241115105949_20241115105959.json
CAPELLA_C13_SP_GEO_HH_20250327155043_20250327155051,68fef007-6b64-42b5-bfaa-a33aa4eca16e,2025-03-27T15:50:47.465901Z,2025-03-27T15:50:42.993140Z,2025-03-27T15:50:51.938662Z,122.23588417,-21.754501185,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.6,0.0,-0.2,26.5,0.32,0.56,0.65,0.41,0.41,5029.657648957526,5075.601671697428,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-27/CAPELLA_C13_SP_GEO_HH_20250327155043_20250327155051/CAPELLA_C13_SP_GEO_HH_20250327155043_20250327155051.json
CAPELLA_C10_SP_SLC_HH_20240722053559_20240722053633,eae67152-b9e0-4b2e-9749-aeaff666bca7,2024-07-22T05:36:16.551114Z,2024-07-22T05:35:59.450003Z,2024-07-22T05:36:33.652226Z,-121.5158211,39.534408015,capella-10,capella,spotlight,X,9.65,HH,ascending,SLC,left,54.8,146.3,0.0,,48.8,0.32,0.05,0.39,0.36,0.05,5011.597215161102,4999.36442914621,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-22/CAPELLA_C10_SP_SLC_HH_20240722053559_20240722053633/CAPELLA_C10_SP_SLC_HH_20240722053559_20240722053633.json
CAPELLA_C14_SP_GEO_HH_20240701201753_20240701201804,613ad8dd-ac3d-45ad-93a8-cbae645513e5,2024-07-01T20:17:58.985151Z,2024-07-01T20:17:53.902701Z,2024-07-01T20:18:04.067602Z,118.77128968,-23.183293050000003,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,right,42.1,314.7,0.0,,37.8,0.38,0.56,0.57,0.36,0.36,5053.136592664065,5230.176863360392,1,3,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-01/CAPELLA_C14_SP_GEO_HH_20240701201753_20240701201804/CAPELLA_C14_SP_GEO_HH_20240701201753_20240701201804.json
CAPELLA_C13_SP_SLC_HH_20250215090615_20250215090625,1f582393-e815-4084-bdda-2ce848ca87df,2025-02-15T09:06:20.776502Z,2025-02-15T09:06:15.992235Z,2025-02-15T09:06:25.560770Z,-121.87085472,37.31845151,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.8,-0.1,,33.0,0.22,0.15,0.38,0.35,0.14,5016.084865393592,7999.746031084872,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-15/CAPELLA_C13_SP_SLC_HH_20250215090615_20250215090625/CAPELLA_C13_SP_SLC_HH_20250215090615_20250215090625.json
CAPELLA_C06_SP_GEO_VV_20221002155759_20221002155824,219daed3-427d-4b2b-a874-8f7558f87b40,2022-10-02T15:58:11.742435Z,2022-10-02T15:57:59.205062Z,2022-10-02T15:58:24.279809Z,-83.50529410499999,42.230639585000006,capella-6,capella,spotlight,X,9.65,VV,descending,GEO,right,29.0,56.1,0.0,,26.3,0.38,0.64,0.79,0.35,0.35,5021.715209643311,5007.262086139132,1,9,53,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2022/capella-open-data-2022-10/capella-open-data-2022-10-02/CAPELLA_C06_SP_GEO_VV_20221002155759_20221002155824/CAPELLA_C06_SP_GEO_VV_20221002155759_20221002155824.json
CAPELLA_C09_SP_GEO_HH_20230413041159_20230413041228,6bbd276a-85e7-4b69-8bdc-516167ab71a3,2023-04-13T04:12:13.571888Z,2023-04-13T04:11:59.518006Z,2023-04-13T04:12:27.625770Z,118.770578705,-23.183975775,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,35.9,218.0,0.0,,32.4,0.38,0.56,0.65,0.35,0.35,5022.758758968193,5000.879427754375,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-04/capella-open-data-2023-04-13/CAPELLA_C09_SP_GEO_HH_20230413041159_20230413041228/CAPELLA_C09_SP_GEO_HH_20230413041159_20230413041228.json
CAPELLA_C09_SP_SLC_HH_20240220170253_20240220170320,8d5cc1e3-515a-46b8-8903-3cba62ef1927,2024-02-20T17:03:06.488980Z,2024-02-20T17:03:04.998780Z,2024-02-20T17:03:07.979181Z,118.77066021,-23.18432654,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,36.8,218.1,0.0,,33.4,0.27,0.44,0.44,0.41,0.41,5022.042272096205,5135.27468857448,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-02/capella-open-data-2024-02-20/CAPELLA_C09_SP_SLC_HH_20240220170253_20240220170320/CAPELLA_C09_SP_SLC_HH_20240220170253_20240220170320.json
CAPELLA_C14_SP_SLC_HH_20240803210409_20240803210421,400ee102-f076-4a8c-a9fc-99ee1b3ea0da,2024-08-03T21:04:13.768972Z,2024-08-03T21:04:07.769242Z,2024-08-03T21:04:19.768702Z,118.77094253,-23.18294266,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,right,52.3,47.8,0.0,,46.3,0.27,0.15,0.34,0.31,0.14,5010.61279751839,4999.450806307304,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-03/CAPELLA_C14_SP_SLC_HH_20240803210409_20240803210421/CAPELLA_C14_SP_SLC_HH_20240803210409_20240803210421.json
CAPELLA_C10_SP_GEO_HH_20230507180103_20230507180133,408cee78-86c3-4fbf-8739-82c7f54645d7,2023-05-07T18:01:18.148775Z,2023-05-07T18:01:03.840006Z,2023-05-07T18:01:32.457544Z,118.77072699,-23.183998000000003,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,39.0,217.4,0.0,,35.1,0.38,0.56,0.6,0.35,0.35,5018.840342133503,5040.365918106352,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-05/capella-open-data-2023-05-07/CAPELLA_C10_SP_GEO_HH_20230507180103_20230507180133/CAPELLA_C10_SP_GEO_HH_20230507180103_20230507180133.json
CAPELLA_C09_SP_SLC_HH_20240821184950_20240821185021,8c25fd26-04d5-42c7-b8b3-7603bf063380,2024-08-21T18:50:05.692075Z,2024-08-21T18:49:49.775374Z,2024-08-21T18:50:21.608776Z,132.91134022,-12.684188395,capella-9,capella,spotlight,X,9.65,HH,ascending,SLC,left,52.1,136.4,0.0,,46.8,0.32,0.05,0.4,0.38,0.05,5012.077366966285,4999.454899545293,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-21/CAPELLA_C09_SP_SLC_HH_20240821184950_20240821185021/CAPELLA_C09_SP_SLC_HH_20240821184950_20240821185021.json
CAPELLA_C13_SP_SLC_HH_20250429041447_20250429041456,5ca22936-660c-405d-90c3-bea983934735,2025-04-29T04:14:51.721194Z,2025-04-29T04:14:50.230843Z,2025-04-29T04:14:53.211546Z,122.235859265,-21.754453,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.5,0.0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.654933456364,5076.674724428078,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-29/CAPELLA_C13_SP_SLC_HH_20250429041447_20250429041456/CAPELLA_C13_SP_SLC_HH_20250429041447_20250429041456.json
CAPELLA_C13_SP_GEO_HH_20250302034937_20250302034947,a107c547-131b-4265-a705-dd7e28f814e9,2025-03-02T03:49:42.074096Z,2025-03-02T03:49:37.320094Z,2025-03-02T03:49:46.828098Z,-121.87045822,37.318956920000005,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.9,38.8,0.0,,33.2,0.32,0.56,0.53,0.34,0.34,5010.206272090734,8130.986403113156,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-02/CAPELLA_C13_SP_GEO_HH_20250302034937_20250302034947/CAPELLA_C13_SP_GEO_HH_20250302034937_20250302034947.json
CAPELLA_C13_SP_GEO_HH_20251111090905_20251111090914,4466696b-5388-41e1-a599-d64af2e9dc97,2025-11-11T09:09:09.486448Z,2025-11-11T09:09:04.710524Z,2025-11-11T09:09:14.262372Z,-121.870453405,37.318961805,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0.0,-0.1,33.0,0.32,0.56,0.53,0.34,0.34,5010.45836066923,8189.462760718867,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-11/capella-open-data-2025-11-11/CAPELLA_C13_SP_GEO_HH_20251111090905_20251111090914/CAPELLA_C13_SP_GEO_HH_20251111090905_20251111090914.json
